"...1","id","group","revenue_group","transboundary","type","Ult_BO","Multi_ent"
2776,"Jennifer Abbott","Shareholder","Unreported",NA,"Shareholder",NA,NA
2777,"Ryan Edwards","Multi-role Entity","Unreported",NA,"Company",NA,"yes"
2778,"Matthew Cardenas","Company Contact","Unreported",NA,"Company Contact",NA,NA
2779,"Nicholas Martinez","Company Contact","Unreported",NA,"Company Contact",NA,NA
2780,"Devon Smith","Shareholder","Unreported",NA,"Shareholder",NA,NA
2781,"Dylan Smith DDS","Company Contact","Unreported",NA,"Company Contact",NA,NA
2782,"Elizabeth Coleman","Shareholder","Unreported",NA,"Shareholder",NA,NA
2783,"Frederick Peck","Shareholder","Unreported",NA,"Shareholder",NA,NA
2784,"Jesus Gibson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2785,"Julie Cook","Shareholder","Unreported",NA,"Shareholder",NA,NA
2786,"Nichole Davis","Shareholder","Unreported",NA,"Shareholder",NA,NA
2787,"Ruben Rasmussen","Shareholder","Unreported",NA,"Shareholder",NA,NA
2788,"Sarah Brown","Shareholder","Unreported",NA,"Shareholder",NA,NA
2789,"Vickie Fisher","Shareholder","Unreported",NA,"Shareholder",NA,NA
2790,"Victoria West","Shareholder","Unreported",NA,"Shareholder",NA,NA
2791,"Michael Hall","Company Contact","Unreported",NA,"Company Contact",NA,NA
2792,"Matthew Harris","Company Contact","Unreported",NA,"Company Contact",NA,NA
2793,"Erika Gilbert","Shareholder","Unreported",NA,"Shareholder",NA,NA
2794,"Kristine Ruiz","Company Contact","Unreported",NA,"Company Contact",NA,NA
2795,"Adam Ballard","Shareholder","Unreported",NA,"Shareholder",NA,NA
2796,"Adam Mcdowell","Shareholder","Unreported",NA,"Shareholder",NA,NA
2797,"Amber Mcknight","Shareholder","Unreported",NA,"Shareholder",NA,NA
2798,"Barbara Brown","Shareholder","Unreported",NA,"Shareholder",NA,NA
2799,"Christina Welch","Shareholder","Unreported",NA,"Shareholder",NA,NA
2800,"Crystal Ritter","Shareholder","Unreported",NA,"Shareholder",NA,NA
2801,"Eddie Brewer","Shareholder","Unreported",NA,"Shareholder",NA,NA
2802,"Elizabeth Murray","Shareholder","Unreported",NA,"Shareholder",NA,NA
2803,"Elizabeth Williams","Shareholder","Unreported",NA,"Shareholder",NA,NA
2804,"Eric Adams","Shareholder","Unreported",NA,"Shareholder",NA,NA
2805,"Holly Owens","Shareholder","Unreported",NA,"Shareholder",NA,NA
2806,"Jacqueline Frey","Shareholder","Unreported",NA,"Shareholder",NA,NA
2807,"Jacqueline Young","Shareholder","Unreported",NA,"Shareholder",NA,NA
2808,"Keith Santos","Shareholder","Unreported",NA,"Shareholder",NA,NA
2809,"Kevin Rush","Shareholder","Unreported",NA,"Shareholder",NA,NA
2810,"Kimberly Trevino","Shareholder","Unreported",NA,"Shareholder",NA,NA
2811,"Linda Fuller","Shareholder","Unreported",NA,"Shareholder",NA,NA
2812,"Meghan Gomez","Shareholder","Unreported",NA,"Shareholder",NA,NA
2813,"Miranda Williams","Company Contact","Unreported",NA,"Company Contact",NA,NA
2814,"Nichole Gutierrez","Shareholder","Unreported",NA,"Shareholder",NA,NA
2815,"Patrick Davis","Shareholder","Unreported",NA,"Shareholder",NA,NA
2816,"Paula Bailey","Shareholder","Unreported",NA,"Shareholder",NA,NA
2817,"Rebecca Robles","Shareholder","Unreported",NA,"Shareholder",NA,NA
2818,"Sara Kemp","Shareholder","Unreported",NA,"Shareholder",NA,NA
2819,"Shannon Bolton","Shareholder","Unreported",NA,"Shareholder",NA,NA
2820,"Sharon Strickland","Shareholder","Unreported",NA,"Shareholder",NA,NA
2821,"Timothy Fields","Shareholder","Unreported",NA,"Shareholder",NA,NA
2822,"William Hicks","Shareholder","Unreported",NA,"Shareholder",NA,NA
2823,"Nathan Marquez","Company Contact","Unreported",NA,"Company Contact",NA,NA
2824,"Elizabeth Stephens","Company Contact","Unreported",NA,"Company Contact",NA,NA
2825,"Ronald Sanchez","Shareholder","Unreported",NA,"Shareholder",NA,NA
2826,"Amber Dixon","Company Contact","Unreported",NA,"Company Contact",NA,NA
2827,"Charles Peterson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2828,"Nicole Osborn","Company Contact","Unreported",NA,"Company Contact",NA,NA
2829,"Ruben Noble","Shareholder","Unreported",NA,"Shareholder",NA,NA
2830,"Alexander Morris","Company Contact","Unreported",NA,"Company Contact",NA,NA
2831,"Sue Romero","Shareholder","Unreported",NA,"Shareholder",NA,NA
2832,"Danny Hansen","Shareholder","Unreported",NA,"Shareholder",NA,NA
2833,"Debra Dixon","Shareholder","Unreported",NA,"Shareholder",NA,NA
2834,"Kevin West","Shareholder","Unreported",NA,"Shareholder",NA,NA
2835,"Monique Aguirre","Shareholder","Unreported",NA,"Shareholder",NA,NA
2836,"Robert Taylor","Company Contact","Unreported",NA,"Company Contact",NA,NA
2837,"Shannon Smith","Shareholder","Unreported",NA,"Shareholder",NA,NA
2838,"Tonya Hall","Shareholder","Unreported",NA,"Shareholder",NA,NA
2839,"Jesse Erickson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2840,"Lance Haynes","Company Contact","Unreported",NA,"Company Contact",NA,NA
2841,"Robert Thomas","Shareholder","Unreported",NA,"Shareholder",NA,NA
2842,"Tony Mason","Shareholder","Unreported",NA,"Shareholder",NA,NA
2843,"Dennis Sherman","Company Contact","Unreported",NA,"Company Contact",NA,NA
2844,"Natalie Kennedy","Company Contact","Unreported",NA,"Company Contact",NA,NA
2845,"Anna Carney","Company Contact","Unreported",NA,"Company Contact",NA,NA
2846,"Molly Harris","Shareholder","Unreported",NA,"Shareholder",NA,NA
2847,"Dawn Aguilar","Company Contact","Unreported",NA,"Company Contact",NA,NA
2848,"Alex Robles","Company Contact","Unreported",NA,"Company Contact",NA,NA
2849,"Christopher Sullivan","Shareholder","Unreported",NA,"Shareholder",NA,NA
2850,"Lawrence Myers","Shareholder","Unreported",NA,"Shareholder",NA,NA
2851,"Ronald Morales","Shareholder","Unreported",NA,"Shareholder",NA,NA
2852,"Teresa Michael","Shareholder","Unreported",NA,"Shareholder",NA,NA
2853,"Brian Yang","Shareholder","Unreported",NA,"Shareholder",NA,NA
2854,"Leonard Nelson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2855,"James Stevenson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2856,"Jose Reed","Company Contact","Unreported",NA,"Company Contact",NA,NA
2857,"Monica Thompson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2858,"Kevin Church","Company Contact","Unreported",NA,"Company Contact",NA,NA
2859,"Laura Martinez","Company Contact","Unreported",NA,"Company Contact",NA,NA
2860,"Ronald Carey III","Shareholder","Unreported",NA,"Shareholder",NA,NA
2861,"Daniel Moran","Shareholder","Unreported",NA,"Shareholder",NA,NA
2862,"Hannah Evans","Shareholder","Unreported",NA,"Shareholder",NA,NA
2863,"Jennifer Johnson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2864,"Kenneth Wilson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2865,"Kevin Hamilton","Company Contact","Unreported",NA,"Company Contact",NA,NA
2866,"Stephanie Underwood","Shareholder","Unreported",NA,"Shareholder",NA,NA
2867,"Jennifer Taylor","Shareholder","Unreported",NA,"Shareholder",NA,NA
2868,"Louis Oconnell","Shareholder","Unreported",NA,"Shareholder",NA,NA
2869,"Scott Perez","Company Contact","Unreported",NA,"Company Contact",NA,NA
2870,"Chelsea Deleon","Company Contact","Unreported",NA,"Company Contact",NA,NA
2871,"Jacob Martin","Shareholder","Unreported",NA,"Shareholder",NA,NA
2872,"James Jensen MD","Shareholder","Unreported",NA,"Shareholder",NA,NA
2873,"Jeffery Green","Shareholder","Unreported",NA,"Shareholder",NA,NA
2874,"Jennifer Clark","Shareholder","Unreported",NA,"Shareholder",NA,NA
2875,"Kathy Hayes","Shareholder","Unreported",NA,"Shareholder",NA,NA
2876,"Sandra Smith","Company Contact","Unreported",NA,"Company Contact",NA,NA
2877,"Tanner Martin","Shareholder","Unreported",NA,"Shareholder",NA,NA
2878,"Miguel Torres","Company Contact","Unreported",NA,"Company Contact",NA,NA
2879,"Jessica Weaver","Shareholder","Unreported",NA,"Shareholder",NA,NA
2880,"Nancy Stone","Company Contact","Unreported",NA,"Company Contact",NA,NA
2881,"Carlos Richmond","Shareholder","Unreported",NA,"Shareholder",NA,NA
2882,"Mr. Brandon Anderson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2883,"Susan Rhodes","Company Contact","Unreported",NA,"Company Contact",NA,NA
2884,"Jonathan Howell","Company Contact","Unreported",NA,"Company Contact",NA,NA
2885,"Hannah Lopez","Shareholder","Unreported",NA,"Shareholder",NA,NA
2886,"Sara Wright","Company Contact","Unreported",NA,"Company Contact",NA,NA
2887,"Kelly White","Company Contact","Unreported",NA,"Company Contact",NA,NA
2888,"Terri Carlson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2889,"Ashley Henderson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2890,"Monica Mckinney","Company Contact","Unreported",NA,"Company Contact",NA,NA
2891,"Stacy Gonzales","Company Contact","Unreported",NA,"Company Contact",NA,NA
2892,"Brian Thomas","Company Contact","Unreported",NA,"Company Contact",NA,NA
2893,"Amanda Nelson MD","Company Contact","Unreported",NA,"Company Contact",NA,NA
2894,"Christopher White","Shareholder","Unreported",NA,"Shareholder",NA,NA
2895,"Connor Perry","Company Contact","Unreported",NA,"Company Contact",NA,NA
2896,"David Moss","Shareholder","Unreported",NA,"Shareholder",NA,NA
2897,"Kimberly Willis","Shareholder","Unreported",NA,"Shareholder",NA,NA
2898,"Patricia Spencer","Shareholder","Unreported",NA,"Shareholder",NA,NA
2899,"Ronald West","Shareholder","Unreported",NA,"Shareholder",NA,NA
2900,"Stephanie Dean","Shareholder","Unreported",NA,"Shareholder",NA,NA
2901,"Tracey Smith","Shareholder","Unreported",NA,"Shareholder",NA,NA
2902,"Dennis Stewart","Shareholder","Unreported",NA,"Shareholder",NA,NA
2903,"Shannon Soto","Company Contact","Unreported",NA,"Company Contact",NA,NA
2904,"Jason Scott","Company Contact","Unreported",NA,"Company Contact",NA,NA
2905,"Norman Moses","Company Contact","Unreported",NA,"Company Contact",NA,NA
2906,"Amanda King","Company Contact","Unreported",NA,"Company Contact",NA,NA
2907,"Rose Ramsey","Shareholder","Unreported",NA,"Shareholder",NA,NA
2908,"Carolyn Blake","Company Contact","Unreported",NA,"Company Contact",NA,NA
2909,"Beverly Moore","Shareholder","Unreported",NA,"Shareholder",NA,NA
2910,"Sean Baxter","Company Contact","Unreported",NA,"Company Contact",NA,NA
2911,"Kayla Anderson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2912,"Nicholas Olson","Company Contact","Unreported",NA,"Company Contact",NA,NA
2913,"Melody Skinner","Company Contact","Unreported",NA,"Company Contact",NA,NA
2914,"Tonya Pena","Company Contact","Unreported",NA,"Company Contact",NA,NA
2915,"Natalie Jensen","Company Contact","Unreported",NA,"Company Contact",NA,NA
2916,"Jonathan Williams","Shareholder","Unreported",NA,"Shareholder",NA,NA
2917,"Nicholas Lang","Company Contact","Unreported",NA,"Company Contact",NA,NA
2918,"Ricardo Thomas","Shareholder","Unreported",NA,"Shareholder",NA,NA
2919,"Robert Phillips","Shareholder","Unreported",NA,"Shareholder",NA,NA
2920,"Sharon Carter","Company Contact","Unreported",NA,"Company Contact",NA,NA
2921,"Mike Newton","Company Contact","Unreported",NA,"Company Contact",NA,NA
2922,"Dr. Jimmy Lee II","Company Contact","Unreported",NA,"Company Contact",NA,NA
2923,"Laura Davis","Shareholder","Unreported",NA,"Shareholder",NA,NA
2924,"Steven Jones","Shareholder","Unreported",NA,"Shareholder",NA,NA
2925,"Christine Newton","Shareholder","Unreported",NA,"Shareholder",NA,NA
2926,"Hannah Thomas","Company Contact","Unreported",NA,"Company Contact",NA,NA
2927,"Melissa Pennington","Company Contact","Unreported",NA,"Company Contact",NA,NA
2928,"Jeffrey Jones","Multi-role Entity","Unreported",NA,"Company",NA,"yes"
2929,"Hannah Arnold","Company Contact","Unreported",NA,"Company Contact",NA,NA
2930,"Patrick Morales","Ultimate Beneficial Owner","Unreported",NA,"Company","yes",NA
2931,"Dr. Megan Collins","Company Contact","Unreported",NA,"Company Contact",NA,NA
2932,"Cynthia Snyder","Shareholder","Unreported",NA,"Shareholder",NA,NA
2933,"Debra Ortiz","Company Contact","Unreported",NA,"Company Contact",NA,NA
2934,"Gail Baker","Shareholder","Unreported",NA,"Shareholder",NA,NA
2935,"Derek Roberts","Company Contact","Unreported",NA,"Company Contact",NA,NA
2936,"Catherine Rios","Company Contact","Unreported",NA,"Company Contact",NA,NA
2937,"Joanna Cruz","Shareholder","Unreported",NA,"Shareholder",NA,NA
2938,"Michael Marshall","Company Contact","Unreported",NA,"Company Contact",NA,NA
2939,"Peter Ramos","Shareholder","Unreported",NA,"Shareholder",NA,NA
2940,"Samuel Banks","Company Contact","Unreported",NA,"Company Contact",NA,NA
2941,"Sara Garza","Company Contact","Unreported",NA,"Company Contact",NA,NA
2942,"Brooke Young","Shareholder","Unreported",NA,"Shareholder",NA,NA
2943,"Caleb Poole","Shareholder","Unreported",NA,"Shareholder",NA,NA
2944,"Dominique Bates","Shareholder","Unreported",NA,"Shareholder",NA,NA
2945,"Jennifer Lambert","Company Contact","Unreported",NA,"Company Contact",NA,NA
2946,"Karen Miller","Shareholder","Unreported",NA,"Shareholder",NA,NA
2947,"Michael Reid","Shareholder","Unreported",NA,"Shareholder",NA,NA
2948,"Mr. Steven Howard","Shareholder","Unreported",NA,"Shareholder",NA,NA
2949,"Samuel Williams","Shareholder","Unreported",NA,"Shareholder",NA,NA
2950,"Willie Gardner","Shareholder","Unreported",NA,"Shareholder",NA,NA
2951,"Wendy Jones","Company Contact","Unreported",NA,"Company Contact",NA,NA
2952,"Christopher Thomas PhD","Shareholder","Unreported",NA,"Shareholder",NA,NA
2953,"Hunter Dunn","Shareholder","Unreported",NA,"Shareholder",NA,NA
2954,"Hunter Woods","Shareholder","Unreported",NA,"Shareholder",NA,NA
2955,"Michelle Bowers","Shareholder","Unreported",NA,"Shareholder",NA,NA
2956,"Nicholas Smith","Shareholder","Unreported",NA,"Shareholder",NA,NA
2957,"Ryan Young","Shareholder","Unreported",NA,"Shareholder",NA,NA
2958,"Alexander Reese","Shareholder","Unreported",NA,"Shareholder",NA,NA
2959,"Sandra Fox","Company Contact","Unreported",NA,"Company Contact",NA,NA
2960,"Shane Morton","Shareholder","Unreported",NA,"Shareholder",NA,NA
2961,"Troy Johns","Company Contact","Unreported",NA,"Company Contact",NA,NA
2962,"Cynthia Williams","Company Contact","Unreported",NA,"Company Contact",NA,NA
2963,"Dalton Roy","Shareholder","Unreported",NA,"Shareholder",NA,NA
2964,"Lisa Stark","Shareholder","Unreported",NA,"Shareholder",NA,NA
2965,"Cameron Mills","Company Contact","Unreported",NA,"Company Contact",NA,NA
2966,"Christine Jones","Shareholder","Unreported",NA,"Shareholder",NA,NA
2967,"Jaime Flores","Shareholder","Unreported",NA,"Shareholder",NA,NA
2968,"Lindsay Fernandez","Company Contact","Unreported",NA,"Company Contact",NA,NA
2969,"Christina Stevenson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2970,"Cindy Smith","Company Contact","Unreported",NA,"Company Contact",NA,NA
2971,"Tanya Doyle","Shareholder","Unreported",NA,"Shareholder",NA,NA
2972,"Timothy Thompson","Shareholder","Unreported",NA,"Shareholder",NA,NA
2973,"Fred Skinner","Company Contact","Unreported",NA,"Company Contact",NA,NA
2974,"Dr. Kristen Ross","Shareholder","Unreported",NA,"Shareholder",NA,NA
2975,"Patrick Spears","Company Contact","Unreported",NA,"Company Contact",NA,NA
2976,"Dana Palmer","Company Contact","Unreported",NA,"Company Contact",NA,NA
2977,"Kimberly Howell","Company Contact","Unreported",NA,"Company Contact",NA,NA
2978,"Keith Stewart","Company Contact","Unreported",NA,"Company Contact",NA,NA
2979,"Brenda Leonard","Company Contact","Unreported",NA,"Company Contact",NA,NA
2980,"Megan Henry","Shareholder","Unreported",NA,"Shareholder",NA,NA
2981,"Chad Walker","Company Contact","Unreported",NA,"Company Contact",NA,NA
2982,"Heather English","Company Contact","Unreported",NA,"Company Contact",NA,NA
2983,"Christopher Green","Company Contact","Unreported",NA,"Company Contact",NA,NA
2984,"Shannon Dominguez","Shareholder","Unreported",NA,"Shareholder",NA,NA
2985,"Regina Campbell","Shareholder","Unreported",NA,"Shareholder",NA,NA
2986,"Alex Bradley","Shareholder","Unreported",NA,"Shareholder",NA,NA
2987,"Carolyn Phillips","Shareholder","Unreported",NA,"Shareholder",NA,NA
2988,"Charles Martin","Shareholder","Unreported",NA,"Shareholder",NA,NA
2989,"Christopher Terry","Shareholder","Unreported",NA,"Shareholder",NA,NA
2990,"Cole Newton","Shareholder","Unreported",NA,"Shareholder",NA,NA
2991,"Daniel Smith","Shareholder","Unreported",NA,"Shareholder",NA,NA
2992,"Hayley Mullen","Shareholder","Unreported",NA,"Shareholder",NA,NA
2993,"James Gonzalez","Shareholder","Unreported",NA,"Shareholder",NA,NA
2994,"Jennifer Young","Shareholder","Unreported",NA,"Shareholder",NA,NA
2995,"Keith Pierce","Shareholder","Unreported",NA,"Shareholder",NA,NA
2996,"Kenneth Perry","Shareholder","Unreported",NA,"Shareholder",NA,NA
2997,"Kim Davis","Shareholder","Unreported",NA,"Shareholder",NA,NA
2998,"Kimberly Williams","Multi-role Entity","Unreported",NA,"Company",NA,"yes"
2999,"Mark Davis","Shareholder","Unreported",NA,"Shareholder",NA,NA
3000,"Ricky Smith","Company Contact","Unreported",NA,"Company Contact",NA,NA
3001,"Sarah Burke","Shareholder","Unreported",NA,"Shareholder",NA,NA
3002,"Shannon Jensen","Shareholder","Unreported",NA,"Shareholder",NA,NA
3003,"Hailey Walton","Company Contact","Unreported",NA,"Company Contact",NA,NA
3004,"Seth Wells","Company Contact","Unreported",NA,"Company Contact",NA,NA
3005,"Natasha Gallegos","Company Contact","Unreported",NA,"Company Contact",NA,NA
3006,"Kenneth Rogers","Company Contact","Unreported",NA,"Company Contact",NA,NA
3007,"Hannah Knox","Company Contact","Unreported",NA,"Company Contact",NA,NA
3008,"Terry Mcdowell","Company Contact","Unreported",NA,"Company Contact",NA,NA
3009,"Cynthia Fields","Shareholder","Unreported",NA,"Shareholder",NA,NA
3010,"Cynthia Wilkerson","Shareholder","Unreported",NA,"Shareholder",NA,NA
3011,"Joel Bennett","Shareholder","Unreported",NA,"Shareholder",NA,NA
3012,"Kyle Christensen","Shareholder","Unreported",NA,"Shareholder",NA,NA
3013,"Mark Warner","Shareholder","Unreported",NA,"Shareholder",NA,NA
3014,"Matthew Jones","Shareholder","Unreported",NA,"Shareholder",NA,NA
3015,"Rebecca Crawford","Shareholder","Unreported",NA,"Shareholder",NA,NA
3016,"Robert Martinez","Company Contact","Unreported",NA,"Company Contact",NA,NA
3017,"Tina Brooks","Shareholder","Unreported",NA,"Shareholder",NA,NA
3018,"Tyler Edwards","Shareholder","Unreported",NA,"Shareholder",NA,NA
3019,"Shannon Williams","Company Contact","Unreported",NA,"Company Contact",NA,NA
3020,"Autumn Daniel","Company Contact","Unreported",NA,"Company Contact",NA,NA
3021,"Barbara Carey","Shareholder","Unreported",NA,"Shareholder",NA,NA
3022,"Benjamin York","Shareholder","Unreported",NA,"Shareholder",NA,NA
3023,"Bradley Green","Shareholder","Unreported",NA,"Shareholder",NA,NA
3024,"Brianna Gonzalez","Shareholder","Unreported",NA,"Shareholder",NA,NA
3025,"Brooke Nicholson","Shareholder","Unreported",NA,"Shareholder",NA,NA
